Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","185","Russian Federation","230","Ukraine","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","1743","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","230","Ukraine","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","6490","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","230","Ukraine","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","3960","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","225","United Arab Emirates","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","113","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","716","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","1450","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","1142","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","1921","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","1151","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","4488","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","26521","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","2662","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","1501","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","2","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","1040","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","780","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","231","United States of America","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","2184","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","231","United States of America","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","1813","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","231","United States of America","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","1925","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","231","United States of America","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","1673","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","231","United States of America","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","1439","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","231","United States of America","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","1333","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","231","United States of America","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","1738","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","231","United States of America","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","2251","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","231","United States of America","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","1580","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","231","United States of America","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","1033","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","231","United States of America","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","0","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","252","Unspecified Area","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","0","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","252","Unspecified Area","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","20","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","252","Unspecified Area","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","19","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","252","Unspecified Area","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","94","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","235","Uzbekistan","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","1777","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","235","Uzbekistan","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","107","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","235","Uzbekistan","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","375","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","235","Uzbekistan","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","104","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","235","Uzbekistan","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","1580","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","237","Viet Nam","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","0","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","237","Viet Nam","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","10","Australia","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","10","Australia","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","1","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","10","Australia","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","1","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","10","Australia","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","11","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","10","Australia","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","12","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","10","Australia","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","27","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","16","Bangladesh","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","232","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","16","Bangladesh","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","213","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","16","Bangladesh","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","190","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","16","Bangladesh","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","173","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","16","Bangladesh","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","448","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","16","Bangladesh","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","539","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","16","Bangladesh","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","791","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","16","Bangladesh","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","779","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","16","Bangladesh","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","735","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","16","Bangladesh","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","864","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","16","Bangladesh","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","1115","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","16","Bangladesh","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","1344","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","16","Bangladesh","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","1028","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","255","Belgium","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","1075","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","255","Belgium","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","600","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","255","Belgium","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","1100","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","255","Belgium","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","1643","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","255","Belgium","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","975","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","255","Belgium","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","250","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","255","Belgium","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","1011","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","255","Belgium","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","422","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","255","Belgium","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","1096","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","255","Belgium","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","858","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","255","Belgium","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","75","","Official data"
